Id	Workflow Name/File	Tree?	searchSpace	# operators	# edges	# blocking edges	# operators with more than 1 input ports	# operators with more than 1 output ports	Maximum # of input ports in an operator	Maximum # of output ports in an operator	AVG indegree of operators	AVG outdegree of operators	MAX indegree of an operator	MAX outdegree of an operator	# edges in an undirected cycle	Schedulable?	00000-searchFinished	00000-searchTime	00000-numStates	00000-OSEPCost	00001-searchFinished	00001-searchTime	00001-numStates	00001-OSEPCost	00010-searchFinished	00010-searchTime	00010-numStates	00010-OSEPCost	00011-searchFinished	00011-searchTime	00011-numStates	00011-OSEPCost	00100-searchFinished	00100-searchTime	00100-numStates	00100-OSEPCost	00101-searchFinished	00101-searchTime	00101-numStates	00101-OSEPCost	00110-searchFinished	00110-searchTime	00110-numStates	00110-OSEPCost	00111-searchFinished	00111-searchTime	00111-numStates	00111-OSEPCost	01000-searchFinished	01000-searchTime	01000-numStates	01000-OSEPCost	01001-searchFinished	01001-searchTime	01001-numStates	01001-OSEPCost	01010-searchFinished	01010-searchTime	01010-numStates	01010-OSEPCost	01011-searchFinished	01011-searchTime	01011-numStates	01011-OSEPCost	01100-searchFinished	01100-searchTime	01100-numStates	01100-OSEPCost	01101-searchFinished	01101-searchTime	01101-numStates	01101-OSEPCost	01110-searchFinished	01110-searchTime	01110-numStates	01110-OSEPCost	01111-searchFinished	01111-searchTime	01111-numStates	01111-OSEPCost	10000-searchFinished	10000-searchTime	10000-numStates	10000-OSEPCost	10001-searchFinished	10001-searchTime	10001-numStates	10001-OSEPCost	10010-searchFinished	10010-searchTime	10010-numStates	10010-OSEPCost	10011-searchFinished	10011-searchTime	10011-numStates	10011-OSEPCost	10100-searchFinished	10100-searchTime	10100-numStates	10100-OSEPCost	10101-searchFinished	10101-searchTime	10101-numStates	10101-OSEPCost	10110-searchFinished	10110-searchTime	10110-numStates	10110-OSEPCost	10111-searchFinished	10111-searchTime	10111-numStates	10111-OSEPCost	11000-searchFinished	11000-searchTime	11000-numStates	11000-OSEPCost	11001-searchFinished	11001-searchTime	11001-numStates	11001-OSEPCost	11010-searchFinished	11010-searchTime	11010-numStates	11010-OSEPCost	11011-searchFinished	11011-searchTime	11011-numStates	11011-OSEPCost	11100-searchFinished	11100-searchTime	11100-numStates	11100-OSEPCost	11101-searchFinished	11101-searchTime	11101-numStates	11101-OSEPCost	11110-searchFinished	11110-searchTime	11110-numStates	11110-OSEPCost	11111-searchFinished	11111-searchTime	11111-numStates	11111-OSEPCost
2741	Ticket Assignment 1	FALSE	9	18	19	10	3	2	2	2	1.1875	1.1875	2	2	8	FALSE	TRUE	1359	2048	3173	TRUE	700	1025	3173	TRUE	1079	2048	3173	TRUE	468	1025	3173	TRUE	5	4	3173	TRUE	2	4	3173	TRUE	1	4	3173	TRUE	2	4	3173	TRUE	13	12	3173	TRUE	7	12	3173	TRUE	9	12	3173	TRUE	5	12	3173	TRUE	2	3	3173	TRUE	1	3	3173	TRUE	2	3	3173	TRUE	2	3	3173	TRUE	1247	2048	3173	TRUE	768	1027	3173	TRUE	1148	2048	3173	TRUE	623	1027	3173	TRUE	3	4	3173	TRUE	1	3	3173	TRUE	1	4	3173	TRUE	1	3	3173	TRUE	13	12	3173	TRUE	2	2	3173	TRUE	6	12	3173	TRUE	1	2	3173	TRUE	1	3	3173	TRUE	2	2	3173	TRUE	1	3	3173	TRUE	1	2	3173
1321	kn_example_r_import_csv_r_readr_force_all_string	FALSE	9	12	13	4	2	2	2	2	1.181818182	1.181818182	2	2	5	FALSE	TRUE	263	256	11057	TRUE	77	194	11057	TRUE	7	32	11057	TRUE	8	26	11057	TRUE	5	8	11057	TRUE	2	5	11057	TRUE	2	8	11057	TRUE	2	5	11057	TRUE	7	9	11057	TRUE	5	9	11057	TRUE	2	6	11057	TRUE	2	6	11057	TRUE	2	4	11057	TRUE	1	4	11057	TRUE	2	4	11057	TRUE	2	4	11057	TRUE	90	256	11057	TRUE	26	76	11057	TRUE	6	32	11057	TRUE	2	16	11057	TRUE	4	8	11057	TRUE	1	7	11057	TRUE	1	8	11057	TRUE	1	7	11057	TRUE	4	9	11057	TRUE	1	2	11057	TRUE	1	6	11057	TRUE	0	2	11057	TRUE	2	4	11057	TRUE	1	2	11057	TRUE	1	4	11057	TRUE	1	2	11057
294	2019_07_29_24-Month_Period_Detection	FALSE	9	14	15	6	2	2	2	2	1.153846154	1.153846154	2	2	7	FALSE	TRUE	813	1024	8927	TRUE	183	269	8927	TRUE	85	256	8927	TRUE	55	72	8927	TRUE	3	4	8927	TRUE	1	3	8927	TRUE	2	4	8927	TRUE	2	3	8927	TRUE	9	11	8927	TRUE	6	10	8927	TRUE	7	9	8927	TRUE	5	8	8927	TRUE	2	3	8927	TRUE	2	2	8927	TRUE	1	3	8927	TRUE	1	2	8927	TRUE	546	1024	8927	TRUE	402	777	8927	TRUE	102	256	8927	TRUE	64	199	8927	TRUE	3	4	8927	TRUE	1	4	8927	TRUE	0	4	8927	TRUE	1	4	8927	TRUE	8	11	14604	TRUE	4	4	14604	TRUE	6	9	14604	TRUE	3	4	14604	TRUE	1	3	8927	TRUE	1	3	8927	TRUE	1	3	8927	TRUE	1	3	8927
2305	porosidade_eferro	FALSE	9	11	11	2	1	1	2	2	1.1	1.1	2	2	10	FALSE	TRUE	407	512	2327	TRUE	94	258	2327	TRUE	118	512	2327	TRUE	83	258	2327	TRUE	3	2	2327	TRUE	1	2	2327	TRUE	2	2	2327	TRUE	1	2	2327	TRUE	9	10	2327	TRUE	3	10	2327	TRUE	3	10	2327	TRUE	2	10	2327	TRUE	1	2	2327	TRUE	2	2	2327	TRUE	1	2	2327	TRUE	1	2	2327	TRUE	208	512	2327	TRUE	83	259	2327	TRUE	192	512	2327	TRUE	80	259	2327	TRUE	4	2	2327	TRUE	0	2	2327	TRUE	1	2	2327	TRUE	0	2	2327	TRUE	4	10	2327	TRUE	1	2	2327	TRUE	4	10	2327	TRUE	2	2	2327	TRUE	0	2	2327	TRUE	0	2	2327	TRUE	0	2	2327	TRUE	0	2	2327
2681	Table Pivot without Aggregation	FALSE	8	15	18	10	4	5	2	2	1.285714286	1.285714286	2	2	11	FALSE	TRUE	1586	2048	7877	TRUE	172	273	7877	TRUE	975	2048	7877	TRUE	142	273	7877	TRUE	34	128	7877	TRUE	13	26	7877	TRUE	33	128	7877	TRUE	10	26	7877	TRUE	10	12	7877	TRUE	8	10	7877	TRUE	7	12	7877	TRUE	5	10	7877	TRUE	3	8	7877	TRUE	4	6	7877	TRUE	4	8	7877	TRUE	3	6	7877	TRUE	1049	2048	7877	TRUE	917	1800	7877	TRUE	867	2048	7877	TRUE	910	1800	7877	TRUE	44	128	7877	TRUE	36	116	7877	TRUE	32	128	7877	TRUE	30	116	7877	TRUE	9	12	56302	TRUE	6	10	56302	TRUE	6	12	56302	TRUE	6	10	56302	TRUE	5	8	11616	TRUE	2	5	11616	TRUE	3	8	11616	TRUE	2	5	11616
495	avocado's prices simple regression	FALSE	8	11	12	4	2	3	2	2	1.2	1.2	2	2	3	FALSE	TRUE	274	256	135964	TRUE	78	131	135964	TRUE	2	4	135964	TRUE	1	4	135964	TRUE	7	16	135964	TRUE	3	9	135964	TRUE	2	4	135964	TRUE	1	4	135964	TRUE	17	9	135964	TRUE	4	9	135964	TRUE	1	3	135964	TRUE	1	3	135964	TRUE	1	5	135964	TRUE	2	5	135964	TRUE	2	3	135964	TRUE	1	3	135964	TRUE	141	256	135964	TRUE	37	136	135964	TRUE	1	4	135964	TRUE	1	4	135964	TRUE	8	32	135964	TRUE	4	21	135964	TRUE	1	4	135964	TRUE	1	4	135964	TRUE	5	9	135964	TRUE	2	2	135964	TRUE	1	3	135964	TRUE	0	2	135964	TRUE	2	6	135964	TRUE	1	2	135964	TRUE	0	3	135964	TRUE	0	2	135964
1646	Challenge 15	FALSE	8	10	10	2	1	1	2	2	1.111111111	1.111111111	2	2	3	FALSE	TRUE	523	512	128311	TRUE	77	264	128311	TRUE	1	4	128311	TRUE	1	3	128311	TRUE	3	4	128311	TRUE	1	3	128311	TRUE	1	2	128311	TRUE	0	2	128311	TRUE	14	10	128311	TRUE	4	10	128311	TRUE	1	3	128311	TRUE	0	3	128311	TRUE	1	3	128311	TRUE	1	3	128311	TRUE	1	2	128311	TRUE	1	2	128311	TRUE	117	512	128311	TRUE	88	258	128311	TRUE	0	4	128311	TRUE	1	3	128311	TRUE	4	8	128311	TRUE	1	5	128311	TRUE	1	2	128311	TRUE	1	2	128311	TRUE	4	10	128311	TRUE	2	2	128311	TRUE	1	3	128311	TRUE	1	2	128311	TRUE	1	4	128311	TRUE	1	2	128311	TRUE	1	2	128311	TRUE	1	2	128311
555	C24_Fraudulent Email Address Detection	FALSE	8	13	16	8	4	2	2	4	1.333333333	1.333333333	2	4	8	FALSE	TRUE	874	1024	13303	TRUE	270	513	13303	TRUE	63	256	13303	TRUE	43	133	13303	TRUE	7	16	13303	TRUE	4	10	13303	TRUE	4	16	13303	TRUE	4	10	13303	TRUE	8	11	13303	TRUE	7	11	13303	TRUE	3	9	13303	TRUE	6	9	13303	TRUE	2	5	13303	TRUE	2	5	13303	TRUE	3	5	13303	TRUE	2	5	13303	TRUE	541	1024	13303	TRUE	190	519	13303	TRUE	75	256	13303	TRUE	36	134	13303	TRUE	9	32	13303	TRUE	4	20	13303	TRUE	3	16	13303	TRUE	3	11	13303	TRUE	5	11	13303	TRUE	1	2	13303	TRUE	5	9	13303	TRUE	1	2	13303	TRUE	2	6	13303	TRUE	1	2	13303	TRUE	2	5	13303	TRUE	1	2	13303
2518	SAP ECC Customer Returns Analysis	FALSE	8	20	21	13	2	4	2	3	1.105263158	1.105263158	2	3	9	FALSE	TRUE	381	512	22633	TRUE	151	263	22633	TRUE	56	128	22633	TRUE	40	70	22633	TRUE	5	4	22633	TRUE	2	3	22633	TRUE	1	4	22633	TRUE	2	3	22633	TRUE	9	10	22633	TRUE	6	10	22633	TRUE	6	8	22633	TRUE	4	8	22633	TRUE	2	3	22633	TRUE	2	3	22633	TRUE	1	3	22633	TRUE	1	3	22633	TRUE	320	512	22633	TRUE	151	261	22633	TRUE	46	128	22633	TRUE	29	68	22633	TRUE	3	4	22633	TRUE	1	3	22633	TRUE	1	4	22633	TRUE	1	3	22633	TRUE	6	10	22633	TRUE	2	2	22633	TRUE	3	8	22633	TRUE	1	2	22633	TRUE	1	3	22633	TRUE	1	2	22633	TRUE	0	3	22633	TRUE	1	2	22633
1638	Just Knime It-CH15	FALSE	8	10	10	2	1	1	2	2	1.111111111	1.111111111	2	2	3	FALSE	TRUE	253	256	52740	TRUE	60	136	52740	TRUE	1	4	52740	TRUE	1	3	52740	TRUE	4	4	52740	TRUE	1	3	52740	TRUE	1	2	52740	TRUE	1	2	52740	TRUE	10	9	52740	TRUE	4	9	52740	TRUE	1	3	52740	TRUE	1	3	52740	TRUE	1	3	52740	TRUE	1	3	52740	TRUE	1	2	52740	TRUE	2	2	52740	TRUE	106	256	52740	TRUE	32	134	52740	TRUE	0	4	52740	TRUE	1	4	52740	TRUE	3	4	52740	TRUE	1	3	52740	TRUE	0	2	52740	TRUE	0	2	52740	TRUE	3	9	52740	TRUE	1	2	52740	TRUE	1	3	52740	TRUE	0	2	52740	TRUE	1	3	52740	TRUE	0	2	52740	TRUE	1	2	52740	TRUE	1	2	52740
2046	Linkedin Network Graph	FALSE	8	13	14	6	3	2	2	2	1.272727273	1.272727273	2	2	3	FALSE	TRUE	789	1024	25795	TRUE	220	394	25795	TRUE	93	256	25795	TRUE	52	108	25795	TRUE	5	8	25795	TRUE	3	4	25795	TRUE	1	8	25795	TRUE	2	4	25795	TRUE	8	11	25795	TRUE	6	10	25795	TRUE	4	9	25795	TRUE	4	8	25795	TRUE	2	4	25795	TRUE	1	3	25795	TRUE	2	4	25795	TRUE	1	3	25795	TRUE	492	1024	25795	TRUE	341	655	25795	TRUE	81	256	25795	TRUE	45	171	25795	TRUE	6	16	25795	TRUE	5	15	25795	TRUE	1	8	25795	TRUE	1	8	25795	TRUE	6	11	52704	TRUE	3	5	52704	TRUE	6	9	52704	TRUE	3	5	52704	TRUE	3	5	41058	TRUE	2	5	41058	TRUE	1	4	25795	TRUE	1	3	25795
647	Challenge 14_-_Removing Noise from Data	FALSE	8	10	11	3	2	2	2	2	1.222222222	1.222222222	2	2	6	FALSE	TRUE	222	256	4797	TRUE	44	130	4797	TRUE	5	32	4797	TRUE	5	19	4797	TRUE	7	16	4797	TRUE	2	11	4797	TRUE	1	8	4797	TRUE	1	7	4797	TRUE	6	9	4797	TRUE	5	9	4797	TRUE	2	6	4797	TRUE	2	6	4797	TRUE	4	5	4797	TRUE	1	5	4797	TRUE	1	4	4797	TRUE	1	4	4797	TRUE	70	256	4797	TRUE	64	130	4797	TRUE	4	32	4797	TRUE	4	17	4797	TRUE	11	32	4797	TRUE	5	17	4797	TRUE	1	8	4797	TRUE	1	5	4797	TRUE	4	9	4797	TRUE	3	2	4797	TRUE	2	6	4797	TRUE	1	2	4797	TRUE	2	6	4797	TRUE	1	2	4797	TRUE	1	4	4797	TRUE	0	2	4797
649	Challenge 15 Extracting a Table from a PDF	FALSE	8	10	10	2	1	1	2	2	1.111111111	1.111111111	2	2	3	FALSE	TRUE	240	256	57469	TRUE	62	135	57469	TRUE	1	4	57469	TRUE	1	3	57469	TRUE	4	2	57469	TRUE	1	2	57469	TRUE	1	2	57469	TRUE	1	2	57469	TRUE	8	9	57469	TRUE	4	9	57469	TRUE	1	3	57469	TRUE	1	3	57469	TRUE	0	2	57469	TRUE	1	2	57469	TRUE	1	2	57469	TRUE	1	2	57469	TRUE	79	256	57469	TRUE	36	133	57469	TRUE	0	4	57469	TRUE	1	4	57469	TRUE	1	2	57469	TRUE	0	2	57469	TRUE	1	2	57469	TRUE	0	2	57469	TRUE	3	9	57469	TRUE	1	2	57469	TRUE	0	3	57469	TRUE	1	2	57469	TRUE	1	2	57469	TRUE	1	2	57469	TRUE	0	2	57469	TRUE	0	2	57469
1774	KN CH 04 _with loop	FALSE	8	10	11	3	2	2	2	2	1.222222222	1.222222222	2	2	4	FALSE	TRUE	356	512	10519	TRUE	109	259	10519	TRUE	1	4	10519	TRUE	0	3	10519	TRUE	3	8	10519	TRUE	2	6	10519	TRUE	1	2	10519	TRUE	1	2	10519	TRUE	5	10	18348	TRUE	4	8	18348	TRUE	1	3	10519	TRUE	0	3	10519	TRUE	2	4	10519	TRUE	2	4	10519	TRUE	1	2	10519	TRUE	1	2	10519	TRUE	142	512	10519	TRUE	77	263	10519	TRUE	1	4	10519	TRUE	1	3	10519	TRUE	7	32	10519	TRUE	3	20	10519	TRUE	0	2	10519	TRUE	0	2	10519	TRUE	4	10	10519	TRUE	1	2	10519	TRUE	1	3	10519	TRUE	1	2	10519	TRUE	1	6	10519	TRUE	1	2	10519	TRUE	0	2	10519	TRUE	0	2	10519
853	Create a Rank variable with leading zeros - KNIME Forum (77507)	FALSE	8	10	11	3	2	2	2	2	1.222222222	1.222222222	2	2	8	FALSE	TRUE	267	256	319658	TRUE	60	135	319658	TRUE	12	64	319658	TRUE	9	36	319658	TRUE	5	16	319658	TRUE	2	10	319658	TRUE	1	4	319658	TRUE	4	4	319658	TRUE	7	9	319658	TRUE	3	9	319658	TRUE	2	7	319658	TRUE	2	7	319658	TRUE	1	5	319658	TRUE	2	5	319658	TRUE	2	3	319658	TRUE	2	3	319658	TRUE	66	256	319658	TRUE	36	134	319658	TRUE	9	64	319658	TRUE	6	37	319658	TRUE	4	16	319658	TRUE	2	11	319658	TRUE	1	4	319658	TRUE	1	4	319658	TRUE	4	9	319658	TRUE	1	2	319658	TRUE	1	7	319658	TRUE	1	2	319658	TRUE	1	5	319658	TRUE	1	2	319658	TRUE	2	3	319658	TRUE	1	2	319658
598	Case4A-Defining Service Areas of Acute Hospitals in Baton Rouge	FALSE	8	20	25	17	8	4	2	5	1.470588235	1.470588235	2	5	6	FALSE	FALSE	38929	50002	2349047	TRUE	26254	19501	1097076	TRUE	26542	32768	1097076	TRUE	3378	2481	1097076	TRUE	12231	16384	1097076	TRUE	1558	1189	1097076	TRUE	1194	2048	1097076	TRUE	184	172	1097076	TRUE	27	19	2237201	TRUE	16	12	2237201	TRUE	13	16	2237201	TRUE	17	9	2237201	TRUE	15	15	2237201	TRUE	13	8	2237201	TRUE	13	12	2237201	TRUE	7	5	2237201	FALSE	30931	50002	1097076	FALSE	33323	50003	1097076	TRUE	31536	32768	1097076	TRUE	27622	30362	1097076	TRUE	14106	16384	1097076	TRUE	13000	15250	1097076	TRUE	1195	2048	1097076	TRUE	1315	1917	1097076	TRUE	18	19	6303733	TRUE	16	16	6303733	TRUE	15	16	5320744	TRUE	13	15	5320744	TRUE	14	15	6315888	TRUE	11	15	6315888	TRUE	7	12	5229410	TRUE	10	12	5229410
1162	example-for-case-switch	FALSE	8	11	13	5	2	2	3	3	1.3	1.3	3	3	4	FALSE	TRUE	280	256	8344	TRUE	53	102	8344	TRUE	11	32	8344	TRUE	5	14	8344	TRUE	6	8	8344	TRUE	2	4	8344	TRUE	1	4	8344	TRUE	1	3	8344	TRUE	17	9	8344	TRUE	4	8	8344	TRUE	2	6	8344	TRUE	4	5	8344	TRUE	2	4	8344	TRUE	2	3	8344	TRUE	1	3	8344	TRUE	1	2	8344	TRUE	75	256	8344	TRUE	58	171	8344	TRUE	5	32	8344	TRUE	6	26	8344	TRUE	8	16	8344	TRUE	4	14	8344	TRUE	1	4	8344	TRUE	1	4	8344	TRUE	4	9	10496	TRUE	1	3	10496	TRUE	2	6	10496	TRUE	2	3	10496	TRUE	2	5	8344	TRUE	1	3	8344	TRUE	1	3	8344	TRUE	1	3	8344
1731	Justknimeit-S2C24	FALSE	8	17	20	12	4	3	2	3	1.25	1.25	2	3	13	FALSE	TRUE	24042	32768	22106	TRUE	7151	8216	22106	TRUE	10683	16384	22106	TRUE	3343	4103	22106	TRUE	74	256	22106	TRUE	27	73	22106	TRUE	47	128	22106	TRUE	17	42	22106	TRUE	12	16	47893	TRUE	17	13	47893	TRUE	11	15	47893	TRUE	9	12	47893	TRUE	4	9	47893	TRUE	3	6	47893	TRUE	3	8	47893	TRUE	2	5	47893	TRUE	21614	32768	22106	TRUE	17386	24589	22106	TRUE	9632	16384	22106	TRUE	7434	12300	22106	TRUE	122	256	22106	TRUE	83	199	22106	TRUE	34	128	22106	TRUE	39	102	22106	TRUE	10	16	102784	TRUE	10	10	102784	TRUE	9	15	76115	TRUE	10	8	76115	TRUE	6	9	61664	TRUE	3	6	61664	TRUE	2	8	47893	TRUE	3	6	47893
979	Data Wrangling _ Mean  Swap by Categories	FALSE	8	19	23	15	5	4	2	3	1.277777778	1.277777778	2	3	9	FALSE	TRUE	6624	8192	45400	TRUE	1786	2066	45400	TRUE	1184	2048	45400	TRUE	463	523	45400	TRUE	7	16	45400	TRUE	4	8	45400	TRUE	4	16	45400	TRUE	3	8	45400	TRUE	18	14	45400	TRUE	12	13	45400	TRUE	8	12	45400	TRUE	6	11	45400	TRUE	2	5	45400	TRUE	2	4	45400	TRUE	2	5	45400	TRUE	2	4	45400	TRUE	6510	8192	45400	TRUE	3895	6149	45400	TRUE	974	2048	45400	TRUE	781	1540	45400	TRUE	11	32	45400	TRUE	17	25	45400	TRUE	4	16	45400	TRUE	4	13	45400	TRUE	29	14	45400	TRUE	3	3	45400	TRUE	6	12	66552	TRUE	4	5	66552	TRUE	2	6	45400	TRUE	1	3	45400	TRUE	1	5	45400	TRUE	1	3	45400
2416	red neuronal	FALSE	8	35	41	33	9	4	2	6	1.28125	1.28125	2	6	3	FALSE	FALSE	65106	50002	748365	FALSE	77433	50003	553543	TRUE	6	16	22419	TRUE	6	12	22419	TRUE	956	1024	22419	TRUE	631	513	22419	TRUE	2	2	22419	TRUE	1	2	22419	TRUE	42	18	22419	TRUE	28	18	22419	TRUE	4	5	22419	TRUE	3	5	22419	TRUE	14	11	22419	TRUE	11	11	22419	TRUE	2	2	22419	TRUE	2	2	22419	FALSE	57903	50002	22419	FALSE	82635	50001	22419	TRUE	11	16	22419	TRUE	6	10	22419	TRUE	1164	1024	22419	TRUE	546	520	22419	TRUE	2	2	22419	TRUE	1	2	22419	TRUE	27	18	22419	TRUE	4	2	22419	TRUE	4	5	22419	TRUE	2	2	22419	TRUE	12	11	22419	TRUE	2	2	22419	TRUE	3	2	22419	TRUE	1	2	22419
358	99 - final workflow	FALSE	8	10	13	5	4	1	2	5	1.444444444	1.444444444	2	5	5	FALSE	TRUE	296	256	50648	TRUE	32	27	50648	TRUE	12	32	50648	TRUE	6	8	50648	TRUE	9	16	50648	TRUE	3	5	50648	TRUE	7	16	50648	TRUE	2	5	50648	TRUE	7	9	50648	TRUE	3	6	50648	TRUE	2	6	50648	TRUE	3	3	50648	TRUE	2	5	50648	TRUE	1	2	50648	TRUE	2	5	50648	TRUE	2	2	50648	TRUE	112	256	50648	TRUE	79	244	50648	TRUE	6	32	50648	TRUE	6	32	50648	TRUE	10	32	50648	TRUE	8	32	50648	TRUE	6	16	50648	TRUE	3	16	50648	TRUE	6	9	235063	TRUE	5	9	235063	TRUE	2	6	63310	TRUE	2	6	63310	TRUE	2	6	67856	TRUE	2	6	67856	TRUE	1	5	50648	TRUE	1	5	50648
1705	JustKnimeIt-20	FALSE	8	16	16	8	1	1	2	2	1.066666667	1.066666667	2	2	3	FALSE	TRUE	1543	2048	5747	TRUE	511	1029	5747	TRUE	1	4	5747	TRUE	1	3	5747	TRUE	4	2	5747	TRUE	1	2	5747	TRUE	3	2	5747	TRUE	1	2	5747	TRUE	8	12	5747	TRUE	8	12	5747	TRUE	2	3	5747	TRUE	1	3	5747	TRUE	1	2	5747	TRUE	2	2	5747	TRUE	1	2	5747	TRUE	1	2	5747	TRUE	934	2048	5747	TRUE	635	1033	5747	TRUE	1	4	5747	TRUE	1	4	5747	TRUE	3	2	5747	TRUE	1	2	5747	TRUE	1	2	5747	TRUE	1	2	5747	TRUE	6	12	5747	TRUE	3	2	5747	TRUE	1	3	5747	TRUE	1	2	5747	TRUE	1	2	5747	TRUE	1	2	5747	TRUE	1	2	5747	TRUE	1	2	5747
10	01-FIRST_project	FALSE	8	12	13	5	2	3	2	2	1.181818182	1.181818182	2	2	5	FALSE	TRUE	178	128	1.43E+07	TRUE	54	66	1.43E+07	TRUE	2	8	1.43E+07	TRUE	4	6	1.43E+07	TRUE	5	8	1.43E+07	TRUE	2	5	1.43E+07	TRUE	2	4	1.43E+07	TRUE	1	3	1.43E+07	TRUE	9	8	1.43E+07	TRUE	6	8	1.43E+07	TRUE	3	4	1.43E+07	TRUE	2	4	1.43E+07	TRUE	1	4	1.43E+07	TRUE	1	4	1.43E+07	TRUE	1	3	1.43E+07	TRUE	1	3	1.43E+07	TRUE	57	128	1.43E+07	TRUE	20	71	1.43E+07	TRUE	1	8	1.43E+07	TRUE	2	7	1.43E+07	TRUE	9	16	1.43E+07	TRUE	4	12	1.43E+07	TRUE	1	4	1.43E+07	TRUE	1	4	1.43E+07	TRUE	3	8	1.43E+07	TRUE	1	2	1.43E+07	TRUE	1	4	1.43E+07	TRUE	1	2	1.43E+07	TRUE	2	5	1.43E+07	TRUE	1	2	1.43E+07	TRUE	1	3	1.43E+07	TRUE	1	2	1.43E+07
147	08 - apply formats	FALSE	8	10	13	5	4	1	2	5	1.444444444	1.444444444	2	5	3	FALSE	TRUE	263	256	50648	TRUE	27	26	50648	TRUE	10	32	50648	TRUE	6	6	50648	TRUE	11	16	50648	TRUE	2	5	50648	TRUE	4	16	50648	TRUE	2	5	50648	TRUE	13	9	50648	TRUE	7	6	50648	TRUE	3	6	50648	TRUE	2	3	50648	TRUE	4	5	50648	TRUE	2	2	50648	TRUE	1	5	50648	TRUE	1	2	50648	TRUE	134	256	50648	TRUE	112	245	50648	TRUE	8	32	50648	TRUE	8	32	50648	TRUE	10	32	50648	TRUE	8	32	50648	TRUE	2	16	50648	TRUE	5	16	50648	TRUE	10	9	89995	TRUE	5	6	89995	TRUE	1	6	50648	TRUE	2	5	50648	TRUE	2	6	50648	TRUE	1	5	50648	TRUE	2	5	50648	TRUE	1	5	50648
1238	Extract SAP Purchasing Document Data, Invoice Data and Vendor Master Data from SAP ECC & SAP S_4HANA	FALSE	8	25	26	18	4	4	2	2	1.181818182	1.181818182	2	2	5	FALSE	FALSE	43973	50002	389662	TRUE	8995	8212	221839	FALSE	44754	50002	389662	TRUE	11622	8212	221839	TRUE	46	64	221839	TRUE	10	15	221839	TRUE	22	64	221839	TRUE	10	15	221839	TRUE	26	17	316386	TRUE	40	13	316386	TRUE	15	17	316386	TRUE	19	13	316386	TRUE	3	7	316386	TRUE	3	3	316386	TRUE	4	7	316386	TRUE	2	3	316386	FALSE	48066	50002	221839	FALSE	49300	50001	221839	FALSE	44745	50002	221839	FALSE	45470	50001	221839	TRUE	31	64	221839	TRUE	20	59	221839	TRUE	28	64	221839	TRUE	20	59	221839	TRUE	21	17	762726	TRUE	13	12	762726	TRUE	14	17	762726	TRUE	33	12	762726	TRUE	4	7	471763	TRUE	4	7	471763	TRUE	2	7	471763	TRUE	3	7	471763
1335	2020_10_22_From_Excel_to_KNIME_Table_Unpivoting	FALSE	8	10	10	2	1	1	2	2	1.111111111	1.111111111	2	2	4	FALSE	TRUE	191	256	8061	TRUE	83	136	8061	TRUE	2	8	8061	TRUE	1	6	8061	TRUE	5	2	8061	TRUE	2	2	8061	TRUE	1	2	8061	TRUE	1	2	8061	TRUE	8	9	8061	TRUE	3	9	8061	TRUE	1	4	8061	TRUE	1	4	8061	TRUE	1	2	8061	TRUE	2	2	8061	TRUE	1	2	8061	TRUE	1	2	8061	TRUE	77	256	8061	TRUE	35	134	8061	TRUE	1	8	8061	TRUE	1	6	8061	TRUE	3	4	8061	TRUE	2	4	8061	TRUE	0	2	8061	TRUE	0	2	8061	TRUE	4	9	8061	TRUE	1	2	8061	TRUE	1	4	8061	TRUE	1	2	8061	TRUE	0	3	8061	TRUE	0	2	8061	TRUE	1	2	8061	TRUE	0	2	8061
1571	JKISeasor2-29_tomljh_ver2	FALSE	8	11	13	5	3	4	2	3	1.3	1.3	2	3	3	FALSE	TRUE	757	1024	68484	TRUE	137	138	68484	TRUE	9	32	68484	TRUE	4	12	68484	TRUE	26	64	68484	TRUE	5	18	68484	TRUE	5	16	68484	TRUE	2	5	68484	TRUE	7	11	68484	TRUE	5	9	68484	TRUE	2	6	68484	TRUE	3	4	68484	TRUE	3	7	68484	TRUE	2	5	68484	TRUE	2	5	68484	TRUE	2	3	68484	TRUE	313	1024	68484	TRUE	223	901	68484	TRUE	4	32	68484	TRUE	4	30	68484	TRUE	31	128	68484	TRUE	22	117	68484	TRUE	3	16	68484	TRUE	2	16	68484	TRUE	4	11	165890	TRUE	3	7	165890	TRUE	1	6	68484	TRUE	1	4	68484	TRUE	3	8	142866	TRUE	2	6	142866	TRUE	2	5	68484	TRUE	1	4	68484
